PBI[0],264000000.0
PBI[1],236383685.25756496
PBI[2],264428934.59962654
PBI[3],293763591.3756573
PBI[4],337330788.28127944
PBI[5],389965241.8262589
PBI[6],411839674.2732888
PBI[7],429552585.4134051
PBI[8],445240398.0951169
PBI[9],462581155.25080884
PBI[10],477623417.9944561
